vid_md5,脱敏车牌号,车牌颜色,sim卡号,Lng,Lat,标准时间,系统时间,省名称,市名称,区县名称,gps速度,道路ID序列,里程表里程,海拔,vss速度,空档信号,喇叭信号,倒挡信号,制动信号,左转向灯信号,右转向灯信号,远光灯信号,近光灯信号,方向,终端状态,车辆状态,报警标志,ACC状态,gps时间,与正北方向夹角,time_diff,segment,加速度,曲折度
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0931933,34.285675,2021/11/1 2:06,2021/11/1 2:06,陕西省,西安市,灞桥区,85.4,49950300|50032541|50032542|104655618,63244.4,380,83,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:06,199,60,2,0.245370567,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.085525,34.27616833,2021/11/1 2:07,2021/11/1 2:08,陕西省,西安市,灞桥区,74,6356263|6325525,63245.7,395,72,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:07,227,60,2,-0.5277782,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0747067,34.262055,2021/11/1 2:08,2021/11/1 2:08,陕西省,西安市,灞桥区,80.6,88420795|88420796,63247.6,421,80,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:08,199,60,2,0.3055558,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0716217,34.25625833,2021/11/1 2:09,2021/11/1 2:09,陕西省,西安市,灞桥区,85.4,88420796,63248.2,420,84,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:09,208,60,2,0.2222224,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.06583,34.24504333,2021/11/1 2:10,2021/11/1 2:10,陕西省,西安市,灞桥区,78.5,6362705|6244489|6250668|6232173,63249.6,415,76,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:10,199,60,2,-0.3194447,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.062465,34.233395,2021/11/1 2:11,2021/11/1 2:11,陕西省,西安市,灞桥区,82,67853626,63250.9,412,79,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:11,184,60,2,0.162037167,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0592383,34.22148333,2021/11/1 2:12,2021/11/1 2:13,陕西省,西安市,灞桥区,80.4,67853627|14217375|14217376|30207279,63252.2,424,78,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:12,210,60,2,-0.074074133,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0505317,34.212105,2021/11/1 2:13,2021/11/1 2:13,陕西省,西安市,灞桥区,80.3,61095520|110578889,63253.5,443,79,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:13,219,60,2,-0.004629633,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0316267,34.20417,2021/11/1 2:14,2021/11/1 2:14,陕西省,西安市,雁塔区,74,30207274|110417734,63255.5,482,71,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:14,259,60,2,-0.2916669,1.043841712
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.02529,34.20309333,2021/11/1 2:15,2021/11/1 2:15,陕西省,西安市,雁塔区,75.4,110417735|67853478|507026145,63256.1,485,75,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:15,256,60,2,0.064814867,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0114917,34.19936333,2021/11/1 2:16,2021/11/1 2:16,陕西省,西安市,雁塔区,82.4,14217198|14217199,63257.4,473,81,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:16,247,60,2,0.324074333,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.9982267,34.19366667,2021/11/1 2:17,2021/11/1 2:17,陕西省,西安市,雁塔区,80.8,32035743|14217470|14217469|85052384|85052383|6366676|6329474,63258.8,459,79,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:17,240,60,2,-0.074074133,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.985055,34.18844333,2021/11/1 2:18,2021/11/1 2:18,陕西省,西安市,雁塔区,76.4,14217462,63260.1,456,76,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:18,253,60,2,-0.203703867,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.9700083,34.18705833,2021/11/1 2:19,2021/11/1 2:19,陕西省,西安市,雁塔区,88.4,13431895|71863634|71863633|71863638,63261.5,439,86,0,0,0,0,0,0,1,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 2:19,273,60,2,0.555556,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.9551233,34.188445,2021/11/1 2:20,2021/11/1 2:20,陕西省,西安市,雁塔区,80.6,71863600|71863599|6335640|13432143|85553879,63262.8,418,76,0,0,0,0,0,0,1,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 2:20,271,60,2,-0.3611114,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.9417583,34.187555,2021/11/1 2:21,2021/11/1 2:21,陕西省,西安市,雁塔区,69.3,6311772|6311771|6329468|6397722,63264,415,69,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:21,264,60,2,-0.523148567,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.9283783,34.18767,2021/11/1 2:22,2021/11/1 2:22,陕西省,西安市,雁塔区,76.8,6329469,63265.2,406,73,0,0,0,0,0,0,1,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 2:22,276,60,2,0.3472225,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.9153,34.189155,2021/11/1 2:23,2021/11/1 2:23,陕西省,西安市,雁塔区,75.5,6329469,63266.4,401,71,0,0,0,0,0,0,1,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 2:23,274,60,2,-0.060185233,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.902285,34.18911667,2021/11/1 2:24,2021/11/1 2:24,陕西省,西安市,雁塔区,74.6,6329469,63267.6,396,74,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:24,267,60,2,-0.0416667,1.024287191
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.888825,34.189525,2021/11/1 2:25,2021/11/1 2:25,陕西省,西安市,雁塔区,78.4,6397717|6329463|6360732,63268.8,396,76,0,0,0,0,0,0,1,1,正西,北斗定位,行驶,^,ACC开,2021/11/1 2:25,270,60,2,0.175926067,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.8744233,34.18919833,2021/11/1 2:26,2021/11/1 2:26,陕西省,西安市,雁塔区,79.4,42968198|42968206|42968207|504285264,63270.1,385,77,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:26,266,60,2,0.046296333,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.8605033,34.18766167,2021/11/1 2:27,2021/11/1 2:27,陕西省,西安市,雁塔区,76.1,62937908,63271.4,382,74,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:27,260,60,2,-0.1527779,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.84702,34.18628833,2021/11/1 2:28,2021/11/1 2:28,陕西省,西安市,雁塔区,76.5,6261758,63272.6,378,76,0,0,0,0,0,0,1,1,正西,北斗定位,行驶,^,ACC开,2021/11/1 2:28,270,60,2,0.018518533,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.8349483,34.18852,2021/11/1 2:29,2021/11/1 2:29,陕西省,西安市,长安区,54,6261756,63273.7,382,54,0,0,0,0,0,1,1,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 2:29,297,60,2,-1.0416675,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.8267983,34.19102833,2021/11/1 2:30,2021/11/1 2:30,陕西省,西安市,长安区,56.3,6261713|6261714|6224722,63274.6,383,56,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:30,259,60,2,0.106481567,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.8197033,34.18535,2021/11/1 2:31,2021/11/1 2:32,陕西省,西安市,长安区,72.4,87112046,63275.5,383,72,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:31,219,60,2,0.745370967,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.8088733,34.17758667,2021/11/1 2:32,2021/11/1 2:33,陕西省,西安市,长安区,81.4,87112046,63276.9,387,81,0,0,0,0,1,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:32,240,60,2,0.416667,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.7940667,34.17326667,2021/11/1 2:33,2021/11/1 2:33,陕西省,西安市,长安区,91.6,87112045,63278.3,387,88,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:33,255,60,2,0.4722226,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.7793167,34.16852167,2021/11/1 2:34,2021/11/1 2:34,陕西省,西安市,长安区,89.2,87112045,63279.7,380,90,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:34,241,60,2,-0.1111112,1.056587243
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.7658917,34.16090333,2021/11/1 2:35,2021/11/1 2:35,陕西省,西安市,长安区,85.9,100583489,63281.2,383,83,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:35,229,60,2,-0.1527779,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.75359,34.152795,2021/11/1 2:36,2021/11/1 2:36,陕西省,西安市,长安区,85.5,88406882|88406893,63282.6,378,84,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:36,237,60,2,-0.018518533,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.7397117,34.14745667,2021/11/1 2:37,2021/11/1 2:37,陕西省,西安市,长安区,81.1,45770430,63284,376,79,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:37,252,60,2,-0.203703867,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.7247967,34.14430833,2021/11/1 2:38,2021/11/1 2:38,陕西省,西安市,长安区,85.7,12495697,63285.4,372,83,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:38,256,60,2,0.212963133,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.71008,34.14129833,2021/11/1 2:39,2021/11/1 2:39,陕西省,西安市,鄠邑区,86.3,41819787,63286.7,370,84,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:39,254,60,2,0.0277778,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.6966533,34.13523,2021/11/1 2:40,2021/11/1 2:40,陕西省,西安市,鄠邑区,83.5,72210601|72210600|603293395,63288.1,379,82,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:40,227,60,2,-0.129629733,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.6877517,34.12474167,2021/11/1 2:41,2021/11/1 2:41,陕西省,西安市,鄠邑区,83,55211461,63289.5,383,80,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:41,209,60,2,-0.023148167,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.6803033,34.113615,2021/11/1 2:42,2021/11/1 2:42,陕西省,西安市,鄠邑区,87.2,55211460,63290.9,386,86,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:42,209,60,2,0.1944446,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.666255,34.09824333,2021/11/1 2:43,2021/11/1 2:44,陕西省,西安市,鄠邑区,86,6365312|6365311|6365265|6365264|87197907,63293,385,82,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:43,228,60,2,-0.0555556,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.660035,34.09430167,2021/11/1 2:44,2021/11/1 2:44,陕西省,西安市,鄠邑区,88.3,87197908,63293.8,380,85,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:44,236,60,2,0.106481567,1.04408082
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.646385,34.08894833,2021/11/1 2:45,2021/11/1 2:45,陕西省,西安市,鄠邑区,80,87197908,63295.1,384,78,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:45,252,60,2,-0.384259567,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.6245367,34.086545,2021/11/1 2:46,2021/11/1 2:47,陕西省,西安市,鄠邑区,83.6,32941420,63297.1,388,81,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:46,267,60,2,0.1666668,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.6091417,34.08596333,2021/11/1 2:47,2021/11/1 2:48,陕西省,西安市,鄠邑区,80.6,32941421|6223701,63298.5,394,79,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:47,266,60,2,-0.138889,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.60203,34.08497167,2021/11/1 2:48,2021/11/1 2:48,陕西省,西安市,鄠邑区,83.2,6223706,63299.2,390,81,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:48,252,60,2,0.120370467,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5892767,34.07793167,2021/11/1 2:49,2021/11/1 2:49,陕西省,西安市,鄠邑区,84.6,6431828,63300.6,395,83,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:49,221,60,2,0.064814867,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5803083,34.06754833,2021/11/1 2:50,2021/11/1 2:50,陕西省,西安市,鄠邑区,85.4,32941419,63302,405,84,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:50,215,60,2,0.037037067,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5688867,34.05906333,2021/11/1 2:51,2021/11/1 2:51,陕西省,西安市,鄠邑区,82.1,32941419,63303.4,422,79,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:51,231,60,2,-0.1527779,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.55986,34.04929333,2021/11/1 2:52,2021/11/1 2:52,陕西省,西安市,鄠邑区,83.1,32941418,63304.7,438,81,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:52,213,60,2,0.046296333,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5505867,34.039965,2021/11/1 2:53,2021/11/1 2:53,陕西省,西安市,鄠邑区,80.7,6431797|6419467|6419443,63306,460,75,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:53,221,60,2,-0.1111112,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.54405,34.03106,2021/11/1 2:54,2021/11/1 2:54,陕西省,西安市,鄠邑区,62.4,49131310|6431790,63307.2,479,60,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:54,198,60,2,-0.8472229,1.070973018
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5414933,34.02354,2021/11/1 2:55,2021/11/1 2:55,陕西省,西安市,鄠邑区,38.8,6431792,63308,498,33,0,0,0,1,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:55,199,60,2,-1.092593467,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5406533,34.02108333,2021/11/1 2:56,2021/11/1 2:56,陕西省,西安市,鄠邑区,20.6,6431792,63308.3,503,24,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:56,191,60,2,-0.842593267,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.538065,34.01752333,2021/11/1 2:57,2021/11/1 2:57,陕西省,西安市,鄠邑区,35.4,49131319|6431794,63308.7,509,36,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:57,219,60,2,0.685185733,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5379417,34.01003333,2021/11/1 2:58,2021/11/1 2:58,陕西省,西安市,鄠邑区,61.9,6419459,63309.6,518,56,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:58,199,60,2,1.226852833,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5400517,34.00241667,2021/11/1 2:59,2021/11/1 2:59,陕西省,西安市,鄠邑区,57,6419457|6419465,63310.5,538,53,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 2:59,157,60,2,-0.226852033,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5384467,33.99812333,2021/11/1 3:00,2021/11/1 3:00,陕西省,西安市,鄠邑区,53.2,6419466|6419471|6145315|49240907|39606816,63311,533,53,0,0,0,0,0,0,1,1,西南,非北斗定位,行驶,^,ACC开,2021/11/1 3:00,216,60,2,-0.175926067,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.533265,33.99133,2021/11/1 3:01,2021/11/1 3:01,陕西省,西安市,鄠邑区,59.9,39606817,63311.9,571,60,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:01,205,60,2,0.310185433,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5304283,33.98350833,2021/11/1 3:02,2021/11/1 3:02,陕西省,西安市,鄠邑区,67.4,6145324,63312.9,590,65,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:02,192,60,2,0.3472225,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5266817,33.97404,2021/11/1 3:03,2021/11/1 3:03,陕西省,西安市,鄠邑区,65.9,6145324,63314,618,64,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:03,218,60,2,-0.0694445,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5237083,33.96502,2021/11/1 3:04,2021/11/1 3:04,陕西省,西安市,鄠邑区,64.1,6145324,63315.1,647,62,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:04,155,60,2,-0.0833334,1.028109782
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.528275,33.95597333,2021/11/1 3:05,2021/11/1 3:05,陕西省,西安市,鄠邑区,66.8,6145324,63316.2,670,64,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:05,193,60,2,0.1250001,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5296067,33.94726833,2021/11/1 3:06,2021/11/1 3:10,陕西省,西安市,鄠邑区,56.9,87197905|87197906|72173991,63317.2,697,56,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:06,157,60,2,-0.4583337,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5237967,33.935895,2021/11/1 3:07,2021/11/1 3:10,陕西省,西安市,鄠邑区,54.8,72173992|6146699|6144017|6146688|6146692|6146672,63318.6,725,54,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:07,212,60,2,-0.0972223,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5223033,33.93205,2021/11/1 3:08,2021/11/1 3:10,陕西省,西安市,鄠邑区,56.5,75128067|75128068|6145282|6145291|6146666|6146667,63319.1,739,55,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:08,178,60,2,0.078703767,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5214083,33.920585,2021/11/1 3:09,2021/11/1 3:10,陕西省,西安市,鄠邑区,57.3,6146636|6146640|6146628|6145305|6145366,63320.5,779,58,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:09,189,60,2,0.037037067,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5179967,33.91266333,2021/11/1 3:10,2021/11/1 3:10,陕西省,西安市,鄠邑区,59.8,6145370|6329309,63321.5,804,56,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:10,193,60,2,0.115740833,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.51586,33.90900833,2021/11/1 3:11,2021/11/1 3:11,陕西省,西安市,鄠邑区,54.5,6329348,63321.9,807,54,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:11,172,60,2,-0.245370567,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5176867,33.900965,2021/11/1 3:12,2021/11/1 3:17,陕西省,西安市,鄠邑区,52.4,6329314|6323204,63322.8,847,53,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:12,187,60,2,-0.0972223,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.512535,33.89289,2021/11/1 3:13,2021/11/1 3:17,陕西省,西安市,鄠邑区,47.6,6329327|6323210|49240716|49240717,63323.9,811,46,0,0,0,0,0,0,1,1,西南,非北斗定位,行驶,^,ACC开,2021/11/1 3:13,214,60,2,-0.2222224,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5079867,33.88900833,2021/11/1 3:14,2021/11/1 3:18,陕西省,西安市,鄠邑区,54.5,6323216,63324.5,763,52,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:14,212,60,2,0.3194447,1.041156692
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5065767,33.881425,2021/11/1 3:15,2021/11/1 3:18,陕西省,西安市,鄠邑区,46.2,6323244|75128063|75128064|6323221|6323223,63325.3,907,40,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:15,204,60,2,-0.384259567,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.50529,33.87749833,2021/11/1 3:16,2021/11/1 3:18,陕西省,西安市,鄠邑区,35.6,6323227,63325.8,854,33,0,0,0,0,0,0,1,1,东南,非北斗定位,行驶,^,ACC开,2021/11/1 3:16,179,60,2,-0.490741133,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5050317,33.86904167,2021/11/1 3:17,2021/11/1 3:17,陕西省,西安市,鄠邑区,56.2,6323268,63326.7,973,55,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 3:17,195,60,2,0.953704467,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.503005,33.86098,2021/11/1 3:18,2021/11/1 3:18,陕西省,西安市,鄠邑区,55.2,6323266|6323257|6323259|6323261|6329316|6329319,63327.6,1023,54,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:18,171,60,2,-0.046296333,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5055833,33.85382667,2021/11/1 3:19,2021/11/1 3:19,陕西省,西安市,鄠邑区,54.5,6323240|6329323,63328.5,909,53,0,0,0,0,0,0,1,1,西南,非北斗定位,行驶,^,ACC开,2021/11/1 3:19,187,60,2,-0.032407433,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5099283,33.846025,2021/11/1 3:20,2021/11/1 3:20,陕西省,西安市,鄠邑区,54.3,110086343|110086344|6329324,63329.5,1088,54,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:20,136,60,2,-0.009259267,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5136033,33.83864833,2021/11/1 3:21,2021/11/1 3:21,陕西省,西安市,鄠邑区,55.6,49131352|49131356,63330.4,1130,54,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:21,136,60,2,0.060185233,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5162267,33.83107,2021/11/1 3:22,2021/11/1 3:22,陕西省,西安市,鄠邑区,55.4,6525743|6525744|6525721|6525736,63331.3,1167,54,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:22,156,60,2,-0.009259267,1.030378819
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,108.5190767,33.82338,2021/11/1 3:23,2021/11/1 3:23,陕西省,西安市,鄠邑区,53.3,6525714|49131359,63332.2,1195,54,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 3:23,171,60,2,-0.0972223,1.030378819
0007438f9988c4003806258325fecc6a,陕H1***1,黄色,40175576393,109.267975,34.18955167,2021/11/1 5:25,2021/11/1 5:25,陕西省,西安市,蓝田县,16,,56456.8,135,0,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 5:25,212,120,2,0,1.208725878
0007438f9988c4003806258325fecc6a,陕H1***1,黄色,40175576393,109.269015,34.19042,2021/11/1 5:26,2021/11/1 5:26,陕西省,西安市,蓝田县,25,18162059,56457,133,0,0,0,0,0,0,0,0,0,东北,北斗定位,行驶,^,ACC开,2021/11/1 5:26,22,60,2,0.416667,1.208725878
0007438f9988c4003806258325fecc6a,陕H1***1,黄色,40175576393,109.2715167,34.19418667,2021/11/1 5:27,2021/11/1 5:27,陕西省,西安市,蓝田县,16,18323632,56457.5,142,0,0,0,0,0,0,0,0,0,东北,北斗定位,行驶,^,ACC开,2021/11/1 5:27,42,60,2,-0.416667,1.208725878
0007438f9988c4003806258325fecc6a,陕H1***1,黄色,40175576393,109.273655,34.19383667,2021/11/1 5:28,2021/11/1 5:28,陕西省,西安市,蓝田县,33,18323629|16536762,56457.7,145,0,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 5:28,102,60,2,0.787037667,1.208725878
